provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
300144,"Siuslaw Broadband, LLC",70,Unlicensed Fixed Wireless,52,66,0,0
300149,Southwest Minnesota Broadband Services,50,Fiber to the Premises,4078,4274,4078,4274
300150,"Stratus Networks, Inc.",50,Fiber to the Premises,0,0,96114,140739
300159,"Texas CellNet, Inc.",70,Unlicensed Fixed Wireless,11464,13984,11399,13907
300160,"Texhoma Wireless, LLC",70,Unlicensed Fixed Wireless,30699,34643,30699,34643
300164,"Unified Communications, Inc.",40,Cable,961,1052,961,1052
300164,"Unified Communications, Inc.",50,Fiber to the Premises,8391,10400,8391,10400
300164,"Unified Communications, Inc.",70,Unlicensed Fixed Wireless,31851,38530,31851,38530
300168,VVD Funding LLC,50,Fiber to the Premises,11849,14589,11849,14589
300169,"Virginia Broadband, LLC",70,Unlicensed Fixed Wireless,60415,67839,60415,67839
300170,"Virginia Everywhere, LLC",50,Fiber to the Premises,2891,3173,2891,3173
300170,"Virginia Everywhere, LLC",70,Unlicensed Fixed Wireless,108658,138178,108658,138178
300171,"Visionary Communications, Inc.",50,Fiber to the Premises,16672,20168,16672,20168
300171,"Visionary Communications, Inc.",70,Unlicensed Fixed Wireless,214652,267131,214652,267131
300171,"Visionary Communications, Inc.",71,Licensed Fixed Wireless,66719,82107,66719,82107
300171,"Visionary Communications, Inc.",72,LBR Fixed Wireless,62068,80469,62068,80469
300172,Wireless Internet Corporation,70,Unlicensed Fixed Wireless,135432,167403,135432,167403
300172,Wireless Internet Corporation,71,Licensed Fixed Wireless,76377,88673,76377,88673
300173,WISPRENN,70,Unlicensed Fixed Wireless,87465,98751,87465,98751
300180,"rNetworks, LLC",70,Unlicensed Fixed Wireless,19547,20937,19547,20937
300181,"BEH Communications, LLC",70,Unlicensed Fixed Wireless,7247,9255,7247,9255
300182,Bridger Valley Electric Association Inc.,70,Unlicensed Fixed Wireless,2798,3030,0,0
300186,ICS Advanced Technologies,50,Fiber to the Premises,213,2115,0,0
300186,ICS Advanced Technologies,70,Unlicensed Fixed Wireless,90,107,0,0
300187,RC Wireless Inc.,70,Unlicensed Fixed Wireless,27530,36854,27530,36854
300187,RC Wireless Inc.,71,Licensed Fixed Wireless,24314,32533,24314,32533
300188,Standing Rock Sioux Tribe,71,Licensed Fixed Wireless,3836,4294,1445,1758
300191,Gridiron Fiber Corporation,10,Copper,5843,13214,1402,4807
300191,Gridiron Fiber Corporation,50,Fiber to the Premises,147711,158744,11119,20412
300192,"USConnect Holdings, Inc.",10,Copper,13348,15317,13348,15317
300192,"USConnect Holdings, Inc.",40,Cable,2433,2758,2433,2758
300192,"USConnect Holdings, Inc.",50,Fiber to the Premises,27429,31672,27429,31672
300192,"USConnect Holdings, Inc.",70,Unlicensed Fixed Wireless,7554,8126,7554,8126
300194,Interlakes Wireless LLC,70,Unlicensed Fixed Wireless,1336,1457,1136,1255
300194,Interlakes Wireless LLC,71,Licensed Fixed Wireless,72,79,22,24
300194,Interlakes Wireless LLC,72,LBR Fixed Wireless,808,902,808,902
300205,Ruhl Moore Technologies,70,Unlicensed Fixed Wireless,33,50,33,50
310000,Brick Skirt Holdings,10,Copper,2772,3188,296,408
310000,Brick Skirt Holdings,50,Fiber to the Premises,4254,5348,644,1144
310000,Brick Skirt Holdings,70,Unlicensed Fixed Wireless,3508,4017,3508,4017
310006,Ampersand Technologies LLC,70,Unlicensed Fixed Wireless,22442,24912,22248,24688
310006,Ampersand Technologies LLC,72,LBR Fixed Wireless,22756,24870,22756,24870
310013,Blue Ridge Mountain Electric Membership Corporation,50,Fiber to the Premises,17551,19211,17551,19211
310014,"Blue River Networks, Inc.",70,Unlicensed Fixed Wireless,870,995,870,995
310014,"Blue River Networks, Inc.",71,Licensed Fixed Wireless,241,283,241,283
310015,California Internet,50,Fiber to the Premises,0,0,10,22
310015,California Internet,71,Licensed Fixed Wireless,0,0,307305,595554
310016,"Cape Ann Communications, Inc.",70,Unlicensed Fixed Wireless,114,602,0,0
310017,Cascades Digital Forensics LLC,50,Fiber to the Premises,3015,3178,3015,3178
310017,Cascades Digital Forensics LLC,70,Unlicensed Fixed Wireless,7855,10139,7728,10011
310017,Cascades Digital Forensics LLC,72,LBR Fixed Wireless,3134,3272,3134,3272
310018,"CCT Telecommunications, Inc.",70,Unlicensed Fixed Wireless,0,0,142,313
310019,"Chaffee County Telecom, LLC",50,Fiber to the Premises,2760,3423,2760,3423
310019,"Chaffee County Telecom, LLC",70,Unlicensed Fixed Wireless,16413,18706,16413,18706
310019,"Chaffee County Telecom, LLC",72,LBR Fixed Wireless,17492,19906,17492,19906
310022,City of Sandersville,50,Fiber to the Premises,1,1,62,97
310023,"Clarity Telecom, LLC",10,Copper,6237,7123,1981,2561
310023,"Clarity Telecom, LLC",40,Cable,96024,129615,17863,41951
310023,"Clarity Telecom, LLC",50,Fiber to the Premises,109376,142487,11471,31892
310023,"Clarity Telecom, LLC",70,Unlicensed Fixed Wireless,28627,35718,4679,9416
310024,"Clearnetworx, LLC",10,Copper,1,7,1,7
310024,"Clearnetworx, LLC",40,Cable,189,343,189,343
310024,"Clearnetworx, LLC",50,Fiber to the Premises,13062,19465,13062,19465
310024,"Clearnetworx, LLC",70,Unlicensed Fixed Wireless,13386,14631,13386,14631
310026,"Sinch US Holding, Inc.",10,Copper,0,0,6,13
310026,"Sinch US Holding, Inc.",50,Fiber to the Premises,0,0,80,1441
310027,"Conifer Communications, Inc.",70,Unlicensed Fixed Wireless,27364,32075,27364,32075
310033,Demopolis CATV Co.,40,Cable,3030,3972,3030,3972
310036,E.L. Automation Inc.,40,Cable,117,170,117,170
310036,E.L. Automation Inc.,50,Fiber to the Premises,1851,2070,1851,2070
310036,E.L. Automation Inc.,70,Unlicensed Fixed Wireless,7874,8908,7874,8908
310037,TXOL Internet Inc.,70,Unlicensed Fixed Wireless,9536,11072,9536,11072
310040,Gtek Communications,70,Unlicensed Fixed Wireless,74820,94556,74820,94556
310040,Gtek Communications,71,Licensed Fixed Wireless,105702,134713,105702,134713
310041,Habersham Electric Membership Corporation,50,Fiber to the Premises,24924,29490,24924,29490
310042,"Helmsco, Inc.",70,Unlicensed Fixed Wireless,66349,90780,66349,90780
310045,Iron River Cooperative TV Antenna Corp,40,Cable,2519,2671,2519,2671
310052,"Network Professionals, Inc.",70,Unlicensed Fixed Wireless,21444,26599,21444,26599
310053,New Source Broadband I LLC,70,Unlicensed Fixed Wireless,14439,16330,14439,16330
310053,New Source Broadband I LLC,72,LBR Fixed Wireless,25814,29348,25814,29348
310059,"Redburn Infrastructure, LLC",50,Fiber to the Premises,42,781,42,781
310059,"Redburn Infrastructure, LLC",70,Unlicensed Fixed Wireless,213,1030,213,1030
310061,"Salish Networks, Inc.",10,Copper,79,82,0,0
310061,"Salish Networks, Inc.",40,Cable,2690,3303,19,243
310062,Sebewaing Light and Water,50,Fiber to the Premises,308,313,29,62
310063,Signal West LLC,50,Fiber to the Premises,1046,2807,1046,2807
310063,Signal West LLC,70,Unlicensed Fixed Wireless,47063,53366,47063,53366
310065,"Softcom Internet Communications, Inc.",72,LBR Fixed Wireless,40635,47134,2697,4920
310066,"Surf Air Wireless, LLC",50,Fiber to the Premises,114038,127044,114038,127044
310066,"Surf Air Wireless, LLC",72,LBR Fixed Wireless,119120,139080,119120,139080
310067,Surfnet Communications,70,Unlicensed Fixed Wireless,73075,94910,73075,94910
310067,Surfnet Communications,71,Licensed Fixed Wireless,34479,43546,34479,43546
310078,"Velocity.Net Communications, Inc.",50,Fiber to the Premises,7437,8703,7763,13491
310079,Verso Networks Inc.,70,Unlicensed Fixed Wireless,1086,4554,173,761
310082,WaveLinc Communications LLC,50,Fiber to the Premises,155,162,155,162
310082,WaveLinc Communications LLC,71,Licensed Fixed Wireless,15299,16215,15299,16215
310083,WiValley Inc.,50,Fiber to the Premises,1,11,10,114
310083,WiValley Inc.,70,Unlicensed Fixed Wireless,1,1,1,1
310085,Istari Holdings LLC,70,Unlicensed Fixed Wireless,33454,41561,33454,41561
310088,Zulu Internet Inc.,70,Unlicensed Fixed Wireless,4553,5198,4553,5198
310090,"Block Line Systems, LLC",50,Fiber to the Premises,0,0,172,1142
310092,"Town of Concord, Massachusetts",50,Fiber to the Premises,4556,5177,459,1423
310094,"Arrowhead Electric Cooperative, Inc.",50,Fiber to the Premises,5013,6381,5013,6381
310096,"VGI Technology, Inc.",70,Unlicensed Fixed Wireless,80602,97576,18135,29841
320007,Aptitude Internet LLC,50,Fiber to the Premises,4769,5633,4769,5633
320007,Aptitude Internet LLC,70,Unlicensed Fixed Wireless,8562,8974,8562,8974
320013,"B&B Communications, Ltd.",70,Unlicensed Fixed Wireless,38319,47163,2369,5557
320014,Backroads Broadband,70,Unlicensed Fixed Wireless,7332,7928,8347,9015
320018,Brown Dog Networks LLC,70,Unlicensed Fixed Wireless,669417,934196,669417,934196
320022,"Cityless Internet Services, LLC",70,Unlicensed Fixed Wireless,6899,7587,6899,7587
320031,"Country Wireless, LLC",50,Fiber to the Premises,1,1,1,1
320031,"Country Wireless, LLC",70,Unlicensed Fixed Wireless,46188,57340,46188,57340
320031,"Country Wireless, LLC",71,Licensed Fixed Wireless,26788,33898,26788,33898
320039,Morrison Global,0,Other,0,0,3,41
320045,Giggle Fiber LLC,40,Cable,22752,35324,22752,35324
320045,Giggle Fiber LLC,50,Fiber to the Premises,359,1451,359,1451
320047,"Greenlight Networks, LLC",50,Fiber to the Premises,154676,201520,128821,166454
320049,"High Mountain Farm, LLC",50,Fiber to the Premises,1120,1149,1120,1149
320050,Hilltown Networks,70,Unlicensed Fixed Wireless,320,549,127,337
320051,"HPAZ.net, LLC",70,Unlicensed Fixed Wireless,12052,12839,11942,12723
320053,Illinois Electric Cooperative,50,Fiber to the Premises,2478,2842,2478,2842
320053,Illinois Electric Cooperative,70,Unlicensed Fixed Wireless,30806,36242,30806,36242
320053,Illinois Electric Cooperative,72,LBR Fixed Wireless,2713,2972,2713,2972
320056,"Island Networks, LLC",40,Cable,19,33,19,33
320056,"Island Networks, LLC",50,Fiber to the Premises,4822,6455,4822,6455
320056,"Island Networks, LLC",70,Unlicensed Fixed Wireless,199,295,199,295
320057,iWiSP LLC,50,Fiber to the Premises,1595,1629,1596,1630
320057,iWiSP LLC,70,Unlicensed Fixed Wireless,10980,11525,10980,11525
320059,"Last Mile Wireless, LLC",70,Unlicensed Fixed Wireless,332,346,332,346
320062,Mojavewifi.com LLC,70,Unlicensed Fixed Wireless,25572,33315,25572,33315
320074,PennWisp LLC,50,Fiber to the Premises,90,116,90,116
320074,PennWisp LLC,70,Unlicensed Fixed Wireless,1883,2313,1709,2133
320074,PennWisp LLC,72,LBR Fixed Wireless,117,122,123,128
320075,"Prairie Hills Wireless, LLC",70,Unlicensed Fixed Wireless,4485,4987,4485,4987
320080,"SBT Internet, Inc.",70,Unlicensed Fixed Wireless,144,174,10,13
320081,SkyHi Corp.,70,Unlicensed Fixed Wireless,9080,10527,9080,10527
320082,SkyNet Communications of Kentucky LLC,70,Unlicensed Fixed Wireless,1106,1635,1106,1635
320084,Small Business Solutions Group LLC,50,Fiber to the Premises,25,57,0,0
320084,Small Business Solutions Group LLC,70,Unlicensed Fixed Wireless,7820,10125,0,0
320088,"Stratosnet Technologies, Inc.",70,Unlicensed Fixed Wireless,285227,340698,285227,340698
320090,Complete Computers,70,Unlicensed Fixed Wireless,632,749,632,749
320091,"Coba Systems, LLC",40,Cable,2230,2705,2230,2705
320091,"Coba Systems, LLC",70,Unlicensed Fixed Wireless,5500,9056,5500,9056
320093,The Laffoon Corporation,50,Fiber to the Premises,17,17,17,17
320093,The Laffoon Corporation,70,Unlicensed Fixed Wireless,2309,2373,2309,2373
320094,"Total Radio Service, Inc.",70,Unlicensed Fixed Wireless,2073,2302,2073,2302
320113,"New Era Broadband, LLC",70,Unlicensed Fixed Wireless,2487,2700,1731,1906
320113,"New Era Broadband, LLC",72,LBR Fixed Wireless,2249,2445,1571,1712
320114,"TISD, Inc.",70,Unlicensed Fixed Wireless,76395,92904,76395,92904
320114,"TISD, Inc.",71,Licensed Fixed Wireless,37784,48427,37784,48427
320115,"Centre WISP Venture Company, LLC",50,Fiber to the Premises,2397,2716,2397,2716
320115,"Centre WISP Venture Company, LLC",70,Unlicensed Fixed Wireless,6135,7635,6135,7635
320116,"Hawaii Dialogix Telecom, LLC",10,Copper,13,213,20,125
320116,"Hawaii Dialogix Telecom, LLC",40,Cable,3,8,4,32
320116,"Hawaii Dialogix Telecom, LLC",50,Fiber to the Premises,7,110,9,128
320116,"Hawaii Dialogix Telecom, LLC",70,Unlicensed Fixed Wireless,3,25,7,37
320117,"Hot Spot Broadband, Inc.",72,LBR Fixed Wireless,157850,210367,12842,22416
320118,Inland Development Corporation,50,Fiber to the Premises,254,1568,2811,4884
320126,"Spring City Cable TV, Inc.",40,Cable,3567,3902,3567,3902
320126,"Spring City Cable TV, Inc.",50,Fiber to the Premises,1426,1558,1426,1558
320127,Safelink Internet,50,Fiber to the Premises,1619,2243,1619,2243
320127,Safelink Internet,70,Unlicensed Fixed Wireless,245753,294915,245753,294915
320127,Safelink Internet,71,Licensed Fixed Wireless,10572,18458,10572,18458
320127,Safelink Internet,72,LBR Fixed Wireless,91837,106396,91837,106396
330002,Service Electric Television Inc.,40,Cable,422078,550896,422078,550896
330002,Service Electric Television Inc.,50,Fiber to the Premises,1298,1546,1298,1546
330004,"AirFiber WISP, LLC",70,Unlicensed Fixed Wireless,773507,1082358,773506,1082357
330006,"ANTS-Technology, Inc.",50,Fiber to the Premises,376,480,376,480
330006,"ANTS-Technology, Inc.",70,Unlicensed Fixed Wireless,486,493,504,596
330010,Byte Networking LLC,50,Fiber to the Premises,631,631,631,631
330010,Byte Networking LLC,70,Unlicensed Fixed Wireless,2,3,2,3
330013,City of Ocala,50,Fiber to the Premises,188,217,93,265
330023,"Echo IT Consulting, LLC",70,Unlicensed Fixed Wireless,18,30,0,0
330025,Uniti Group Inc.,50,Fiber to the Premises,0,0,4579,20434
330031,Franklin Electric Plant Board,50,Fiber to the Premises,6036,7181,6036,7181
330035,Go Bee Wireless LLC,70,Unlicensed Fixed Wireless,15,15,15,15
330042,Kelly Supply Company,70,Unlicensed Fixed Wireless,477,511,477,511
330044,"Legacy ISP, LLC",50,Fiber to the Premises,5479,5961,5479,5961
330044,"Legacy ISP, LLC",70,Unlicensed Fixed Wireless,85103,98942,85103,98942
330052,"Nedernet, Inc.",70,Unlicensed Fixed Wireless,3745,3894,3745,3894
330053,NETEO Inc.,70,Unlicensed Fixed Wireless,24855,27569,24855,27569
330054,Nez Perce Tribe,50,Fiber to the Premises,324,407,324,407
330054,Nez Perce Tribe,70,Unlicensed Fixed Wireless,4168,4691,4168,4691
330054,Nez Perce Tribe,71,Licensed Fixed Wireless,3819,4356,3819,4356
330055,"Northeast Rural Services, Inc.",50,Fiber to the Premises,28314,30332,28314,30332
330057,Paladin Wireless LLC,70,Unlicensed Fixed Wireless,7717,8309,0,0
330057,Paladin Wireless LLC,71,Licensed Fixed Wireless,11820,12599,0,0
330059,PrineTime Internet Solutions,50,Fiber to the Premises,2582,3014,2582,3014
330059,PrineTime Internet Solutions,70,Unlicensed Fixed Wireless,36842,42702,36842,42702
330062,"Race Telecommunications, Inc.",50,Fiber to the Premises,61522,67972,61522,67972
330064,RS Fiber Cooperative,50,Fiber to the Premises,4544,4932,4544,4932
330064,RS Fiber Cooperative,70,Unlicensed Fixed Wireless,12545,14097,12545,14097
330070,SkyNet Communications LLC,70,Unlicensed Fixed Wireless,22980,37611,22980,37611
330071,"Skyweb Networks, Inc.",70,Unlicensed Fixed Wireless,562,597,562,597
330072,"Smoky Valley Internet, Inc.",70,Unlicensed Fixed Wireless,711,745,711,745
330072,"Smoky Valley Internet, Inc.",71,Licensed Fixed Wireless,659,691,659,691
330074,SyncWave LLC,70,Unlicensed Fixed Wireless,7895,9605,7461,9140
330074,SyncWave LLC,72,LBR Fixed Wireless,186,191,186,191
330082,"Washington Broadband, Inc.",40,Cable,4424,4590,4424,4590
330082,"Washington Broadband, Inc.",50,Fiber to the Premises,3141,3298,3141,3298
330082,"Washington Broadband, Inc.",70,Unlicensed Fixed Wireless,28945,39538,27925,38491
330083,Whitestone Community Association,50,Fiber to the Premises,13,13,8,8
330083,Whitestone Community Association,70,Unlicensed Fixed Wireless,0,0,3,4
330086,"LaHarpe Telephone Company, Inc. (IL)",50,Fiber to the Premises,1330,1464,1330,1464
340001,"Valley Telephone Cooperative, Inc. (TX)",10,Copper,4564,5045,4564,5045
340001,"Valley Telephone Cooperative, Inc. (TX)",50,Fiber to the Premises,25595,29751,25595,29751
340001,"Valley Telephone Cooperative, Inc. (TX)",70,Unlicensed Fixed Wireless,476413,570206,476413,570206
340001,"Valley Telephone Cooperative, Inc. (TX)",71,Licensed Fixed Wireless,383532,450906,383532,450906
340002,Airhawk Wireless,70,Unlicensed Fixed Wireless,766,894,766,894
340003,"AiroComm, LLC",70,Unlicensed Fixed Wireless,239,299,28,57
340004,Allamakee-Clayton Electric Cooperative Inc.,50,Fiber to the Premises,922,1044,322,445
340004,Allamakee-Clayton Electric Cooperative Inc.,70,Unlicensed Fixed Wireless,757,781,193,223
340009,"AWC, LLC",70,Unlicensed Fixed Wireless,41988,47109,41988,47109
340009,"AWC, LLC",72,LBR Fixed Wireless,36996,41681,36996,41681
340012,"Callabyte Technology, LLC",50,Fiber to the Premises,19837,21121,19837,21121
340015,"Comelec Services, Inc.",50,Fiber to the Premises,2032,2191,2032,2191
340015,"Comelec Services, Inc.",70,Unlicensed Fixed Wireless,30062,34460,27416,31447
340015,"Comelec Services, Inc.",71,Licensed Fixed Wireless,6603,9290,6603,9290
340015,"Comelec Services, Inc.",72,LBR Fixed Wireless,21945,29914,21945,29914
340020,"DesertGate Internet, LLC",70,Unlicensed Fixed Wireless,8460,11543,7233,10040
340020,"DesertGate Internet, LLC",72,LBR Fixed Wireless,69,102,1,1
340026,FiberSpark Inc.,50,Fiber to the Premises,1422,3874,1422,3874
340029,BHT Investment Holdings LLC,10,Copper,473,478,88,93
340029,BHT Investment Holdings LLC,50,Fiber to the Premises,473,492,95,96
340029,BHT Investment Holdings LLC,70,Unlicensed Fixed Wireless,42813,55587,41839,54495
340029,BHT Investment Holdings LLC,71,Licensed Fixed Wireless,26410,39945,26228,39731
340029,BHT Investment Holdings LLC,72,LBR Fixed Wireless,1826,2568,1826,2568
340032,"HUB Electronics, Inc.",70,Unlicensed Fixed Wireless,10444,12260,10444,12260
340036,Intercept Wireless,50,Fiber to the Premises,732,1266,732,1266
340036,Intercept Wireless,70,Unlicensed Fixed Wireless,432,504,152,180
340036,Intercept Wireless,72,LBR Fixed Wireless,1315,1918,395,590
340041,Com-Pair Services,70,Unlicensed Fixed Wireless,81759,102845,81759,102845
340041,Com-Pair Services,72,LBR Fixed Wireless,997,1189,997,1189
340042,Karuk Tribe,72,LBR Fixed Wireless,141,147,141,147
340043,"Leap Communications, LLC",50,Fiber to the Premises,1413,1423,1413,1423
340045,MJM Telecom Corp.,70,Unlicensed Fixed Wireless,8880,11729,8510,11314
340045,MJM Telecom Corp.,72,LBR Fixed Wireless,10204,11343,10201,11339
340047,"Mobius Internet, I.T. and Communications",70,Unlicensed Fixed Wireless,171017,241204,171017,241204
340055,"Oso Internet Solutions, LLC",50,Fiber to the Premises,725,802,725,802
340055,"Oso Internet Solutions, LLC",70,Unlicensed Fixed Wireless,24,24,24,24
340055,"Oso Internet Solutions, LLC",72,LBR Fixed Wireless,80,80,0,0
